LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2024-06-17 14:45:27,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:27,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:27,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:27,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:27,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:27,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:27,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:28,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:28,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:28,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:28,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:28,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:28,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:28,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:28,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:28,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:29,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:29,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:29,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:29,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:29,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:29,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:29,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:29,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:29,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:29,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:30,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:30,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:30,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:30,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:30,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:30,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:30,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:30,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:30,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:30,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:31,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:31,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:31,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:31,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:31,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:31,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:31,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:31,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:31,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:31,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:32,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:32,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:32,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:32,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:32,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:32,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:32,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:32,1900-01-00 00:00:00,,78:21:84:89:02:E4,-61,,0.000000,0.000000,0.000,0.000,Client
2024-06-17 14:45:32,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:32,1900-01-00 00:00:00,,78:21:84:89:02:E4,-61,,0.000000,0.000000,0.000,0.000,Client
2024-06-17 14:45:32,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:32,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:32,1900-01-00 00:00:00,,DC:4F:22:60:82:BF,-63,,0.000000,0.000000,0.000,0.000,Client
2024-06-17 14:45:33,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:33,1900-01-00 00:00:00,,DC:4F:22:60:82:BF,-62,,0.000000,0.000000,0.000,0.000,Client
2024-06-17 14:45:33,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:33,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:33,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:33,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:33,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:33,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:33,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:33,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:33,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:34,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:34,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:34,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:34,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:34,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:34,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:34,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:34,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:34,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:34,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:34,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:34,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:34,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:34,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:34,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:35,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:35,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:35,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:35,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:35,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:35,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:35,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:35,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:35,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:35,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:36,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:36,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:36,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:36,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:36,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:36,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:36,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:36,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-28, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:36,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-28, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:36,1900-01-00 00:00:00,,DC:4F:22:60:82:BF,-60,,0.000000,0.000000,0.000,0.000,Client
2024-06-17 14:45:36,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:37,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:37,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:37,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:37,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:37,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:37,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:37,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:37,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:37,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:38,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:38,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:38,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:38,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:38,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:38,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:38,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:38,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:38,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:38,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:39,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:39,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:39,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:39,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:39,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:39,1900-01-00 00:00:00,,DC:4F:22:60:82:BF,-64,,0.000000,0.000000,0.000,0.000,Client
2024-06-17 14:45:39,1900-01-00 00:00:00,,DC:4F:22:60:82:BF,-64,,0.000000,0.000000,0.000,0.000,Client
2024-06-17 14:45:39,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:39,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:39,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:39,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:39,1900-01-00 00:00:00,,DC:4F:22:60:82:BF,-63,,0.000000,0.000000,0.000,0.000,Client
2024-06-17 14:45:39,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:39,1900-01-00 00:00:00,,DC:4F:22:60:82:BF,-61,,0.000000,0.000000,0.000,0.000,Client
2024-06-17 14:45:39,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:39,1900-01-00 00:00:00,,DC:4F:22:60:82:BF,-60,,0.000000,0.000000,0.000,0.000,Client
2024-06-17 14:45:39,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:39,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-28, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:40,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:40,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:40,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:40,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:40,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:40,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:40,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:40,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:40,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:40,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:41,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:41,1900-01-00 00:00:00,,DC:4F:22:60:82:BF,-58,,0.000000,0.000000,0.000,0.000,Client
2024-06-17 14:45:41,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:41,1900-01-00 00:00:00,,DC:4F:22:60:82:BF,-59,,0.000000,0.000000,0.000,0.000,Client
2024-06-17 14:45:41,1900-01-00 00:00:00,,78:21:84:89:02:E4,-59,,0.000000,0.000000,0.000,0.000,Client
2024-06-17 14:45:41,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:41,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:41,1900-01-00 00:00:00,,78:21:84:89:02:E4,-59,,0.000000,0.000000,0.000,0.000,Client
2024-06-17 14:45:41,1900-01-00 00:00:00,,DC:4F:22:60:82:BF,-58,,0.000000,0.000000,0.000,0.000,Client
2024-06-17 14:45:41,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:41,1900-01-00 00:00:00,,78:21:84:89:02:E4,-59,,0.000000,0.000000,0.000,0.000,Client
2024-06-17 14:45:41,1900-01-00 00:00:00,,78:21:84:89:02:E4,-59,,0.000000,0.000000,0.000,0.000,Client
2024-06-17 14:45:41,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:41,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:41,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:41,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:41,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:41,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:42,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:42,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:42,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-06-17 14:45:42,1900-01-00 00:00:00,Rasberry-AP,B8:27:EB:D2:11:53,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
